country,variableId,variableName,lineOfBusiness,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015
pe,gwp,Direct Premiums,other,,,,,35722532.03,39380522.81,53227218.25,66105337.3,91389514.53,113910927.8,128705079.2,156333248.6,176825203.6,191944580.9,198818109.1,
ph,gwp,Direct Premiums,motor,,,,,,,,,,212660769.7,261864047.9,312323220.5,346232902.7,377977520.9,395991382.7,
ph,gwp,Direct Premiums,transport,,,,,,,,,,40156278.47,46506869.16,53151985.72,55910918.39,62761212.76,56312449.2,
ph,gwp,Direct Premiums,freight,,,,,,,,,,37671405.48,43629021.22,49862937.56,52451147.31,58877545.03,52827831.37,
ph,gwp,Direct Premiums,property,,,,,,,,,,220651593.1,239819992.5,296939898.7,370003410,384635364.7,427528605.7,
ph,gwp,Direct Premiums,pecuniary_loss,,,,,,,,,,25985906.12,34764167.07,40867503.91,46960841.89,48725238.49,53458532.57,
ph,gwp,Direct Premiums,liability,,,,,,,,,,143572655.6,190185398.6,229493856.6,257672488.9,269793450.2,254597584.7,
pl,gwp,Direct Premiums,motor,1952800018,2135596969,2107205357,2216001530,2563678593,3056103820,3221655830,3927886314,5070807439,3854011873,4241868789,4849100881,4470537787,4361942631,4226921388,
pl,gwp,Direct Premiums,transport,25896976.62,31969562.86,35626227.92,38818184.12,38613278.03,52480236.16,57724550.82,68156767.83,69356053.61,62010985.21,59838737.4,69445469.89,69744577.21,73127978.33,75408042.74,
pl,gwp,Direct Premiums,freight,22608796.46,27550170.49,26896551.23,27188050.48,32821903.38,37889367.15,38769716.19,40329659.54,46646552.28,29520367.38,31738168.75,36055939.11,36452897.52,37149210.54,39987950.95,
pl,gwp,Direct Premiums,property,481758156,567019471.1,598243111.1,659636671.8,750957862.5,855254547,931858651.3,1071694853,1379717065,1191843260,1379910148,1625534406,1581279621,1758076007,1699557514,
pl,gwp,Direct Premiums,pecuniary_loss,77836129.84,94777961.9,109946731.6,130270376.1,176433365.3,214737123.9,287089094.2,429613361.1,519324010.2,514173080.6,520318600.4,546252815.9,460860971.3,581569437.9,668255978.9,
pl,gwp,Direct Premiums,liability,84665462.4,101395491,110745741.1,133787129.1,170549988.3,218547565,264689254.7,306677930.4,404061277.9,356917295,412480402.7,485980120.5,536258538.4,588263201.6,608716221,
pl,gwp,Direct Premiums,a_s,151588159.5,172159824.7,184815417.3,199043209.8,223869301.5,274729783,316851250.5,413927133.5,633348768.3,477038309.2,534852226.9,567432279.7,550036060.9,605706895.1,632772788.2,
pl,gwp,Direct Premiums,other,19078467.82,19217649.08,22296157.19,24264921.06,28601786.1,33047650.36,56118147.78,78928188.23,117677116.4,122882445.7,194325035.5,194426986.5,170186919.9,196747252.5,198665091.8,
pt,gwp,Direct Premiums,motor,,,,,,,,2624978413,2624173707,1943101800,1934829797,2019901439,1742602337,1698280179,1671406646,
pt,gwp,Direct Premiums,transport,,,,,,,,49778642.8,51019492.79,46550412.55,45034550.11,44242430.15,39271219.15,37659693.44,32696153.67,
pt,gwp,Direct Premiums,freight,,,,,,,,57543277.73,60421032.51,40712627.73,38856927.54,41460403.79,37200117.76,38774011.29,38108526.51,
pt,gwp,Direct Premiums,property,,,,,,,,921795803.1,1006841227,885727103.8,893994597.2,974573476,902479536.5,929261402.5,928548173.8,
pt,gwp,Direct Premiums,pecuniary_loss,,,,,,,,70794555.85,102755167.3,91412186.62,93849178.97,88266361.98,80383417.3,91977044.26,93246161.31,
pt,gwp,Direct Premiums,liability,,,,,,,,127023396.7,142130456.8,123040719.6,125805373,128578605.8,114802782.6,112195471.8,115742125,
pt,gwp,Direct Premiums,a_s,,,,,,,,2062232213,2336876006,2014385472,1997139400,2062788345,1851594208,1874396854,1928213306,
pt,gwp,Direct Premiums,other,,,,,,,,191296481.6,208622122.2,192067300.3,218585144,237184795.3,228001136.5,235851550,243694977.6,
ro,gwp,Direct Premiums,motor,,,,74885536.99,105723629.3,156677361.5,238368451.3,474545795.4,533057968.1,407830851,365301488.5,300560385.7,258135000.6,,,
ro,gwp,Direct Premiums,transport,,,,1452673.282,2242996.072,3641930.371,,,4124816.49,5130140.099,4604518.269,3135702.909,4164018.848,,,
ro,gwp,Direct Premiums,freight,,,,1362781.769,2104199.336,3416567.495,,,3869572.59,4812686.713,4319590.394,2941665.419,3906349.104,,,
ro,gwp,Direct Premiums,property,,,,17438112.53,21500715.69,28389571.87,47295962.28,97007044.99,113697978,73696442.9,80891393.16,95599052.36,74605491.51,,,
ro,gwp,Direct Premiums,liability,,,,2050440.019,3403214.371,3929274.579,7025319.573,12782393.64,12731804.83,8925630.111,10722663.2,20394464.5,14012857.54,,,
ro,gwp,Direct Premiums,a_s,,,,3897729.955,4922332.772,5726704.695,11284491.9,10488292.75,8981350.695,5387891.203,5890339.944,5720768.689,16257509.72,,,
ro,gwp,Direct Premiums,other,,,,6514418.054,10533698.76,19547139.96,75776020.72,,26055786.63,11348632.91,18489819.91,33247225.99,1297.486809,,,
ru,gwp,Direct Premiums,motor,,,,,,,,,,,,9429266209,10602324098,,,
ru,gwp,Direct Premiums,transport,,,,,,,,,,,,680987055.2,708758494.9,,,
ru,gwp,Direct Premiums,freight,,,,,,,,,,,,794184263.7,735088072.1,,,
ru,gwp,Direct Premiums,property,,,,,,,,,,,,3639123487,3518857198,,,
ru,gwp,Direct Premiums,pecuniary_loss,,,,,,,,,,,,291841871.1,423899707.4,,,
ru,gwp,Direct Premiums,liability,,,,,,,,,,,,1352070205,1816643548,,,
ru,gwp,Direct Premiums,a_s,,,,,,,,,,,,4737572046,5661669732,,,
ru,gwp,Direct Premiums,other,,,,,,,,,,,,523137189.5,1021697841,,,
sa,gwp,Direct Premiums,motor,,,,,,,,,677893333.3,814773333.3,863680000,1045920000,1250453333,1694586667,2140266667,
sa,gwp,Direct Premiums,transport,,,,,,,,,104307270.2,96189437.5,113195609,124684406,111471601.5,121671176.6,130848455.2,
sa,gwp,Direct Premiums,freight,,,,,,,,,97852729.84,90237229.16,106191057.7,116968927.3,104573731.9,114142156.7,122751544.8,
sa,gwp,Direct Premiums,property,,,,,,,,,450320000,537840000,575146666.7,648053333.3,749226666.7,885386666.7,1013066667,
sa,gwp,Direct Premiums,pecuniary_loss,,,,,,,,,56672000,57994666.67,54058666.67,67360000,73696000,100352000,115093333.3,
sa,gwp,Direct Premiums,liability,,,,,,,,,85008000,86992000,81088000,101040000,110544000,150528000,172640000,
sa,gwp,Direct Premiums,a_s,,,,,,,,,1281386667,1944533333,2317360000,2588906667,3009440000,3438666667,4192266667,
se,gwp,Direct Premiums,motor,,,,,,,,,3179931632,2694676101,2986497746,3465472792,3236987160,3507064212,3167896162,
se,gwp,Direct Premiums,transport,,,,,,,,,50027306.7,46219085.44,56328242.69,55736981.3,52048603.88,66490734.76,62833636.97,
se,gwp,Direct Premiums,freight,,,,,,,,,46931613.87,43359045.58,52842647.55,52287973.45,48827833.06,62376283.98,58945487.63,
se,gwp,Direct Premiums,property,,,,,,,,,3058170804,2664036535,2956843833,3450000385,3298297274,3566535013,3635000321,
se,gwp,Direct Premiums,pecuniary_loss,,,,,,,,,127884134.5,84036012.73,184951151.5,174947433.3,197596907,229846983.2,248600794.9,
se,gwp,Direct Premiums,a_s,,,,,,,,,2655862238,822753092,862225432.8,1019631224,,,190356463,
se,gwp,Direct Premiums,other,,,,,,,,,308173722.5,283316934.2,314385629.6,389380059.3,387783206.1,442072174.9,464801798.3,
sg,gwp,Direct Premiums,motor,,,,,,,,,611843746.6,730879595.8,855111424.4,965452463.1,996093761.2,973387676.8,933506965,
sg,gwp,Direct Premiums,transport,,,,,,,,,145126666,399613563.8,523356252.4,593588943.1,636436595.1,678035587.8,709995659.2,
sg,gwp,Direct Premiums,freight,,,,,,,,,128279630.5,165373644.3,192870464.3,257362707.6,256940053.2,252228598.3,259263643.9,
sg,gwp,Direct Premiums,property,,,,,,,,,220921536.9,436861442,584013845.9,796295237.5,959272527.7,1190658044,1392052405,
sg,gwp,Direct Premiums,liability,,,,,,,,,,170205424.9,232871518.2,254557969.7,302613249,323434246,306459887.1,
sg,gwp,Direct Premiums,a_s,,,,,,,,,543973328.2,389250505.8,518518218.4,623671613.3,727795042.7,783984656,861765518.3,
sg,gwp,Direct Premiums,other,,,,,,,,,443817658,419010018.4,446866862.5,528717817.1,541707865.6,592983297.4,571958486.2,
si,gwp,Direct Premiums,motor,,,,422543223.9,515446860.3,567227690.6,606672322,715470332.7,816182471.9,787195327.5,739032597,747347750.5,645371133.4,,,
si,gwp,Direct Premiums,transport,,,,6986606.849,8191765.722,8010544.065,7509087.108,9193562.444,10622865.11,10064250.69,9584198.188,10771075.14,10613170.77,,,
si,gwp,Direct Premiums,freight,,,,6554275.185,7684858.753,7514851.103,7044424.334,8624664.231,9965521.565,9441474.238,8991127.411,10104560.35,9956427.107,,,
si,gwp,Direct Premiums,property,,,,150681000.9,175667335.3,182173989.3,202014478.1,241231376.5,291178611.6,317664663.2,307819681.4,328443331.7,294402369.6,,,
si,gwp,Direct Premiums,liability,,,,31564763.23,39428944.24,44414684.7,48937950.97,58937211.31,70588754.33,68270037.26,66340448.57,69585451.63,69422392.84,,,
si,gwp,Direct Premiums,a_s,,,,436790166.2,478212457.7,478122937.7,551435011.7,652421222.9,738240722.4,731464684.9,685960238.2,740389205.3,731506324.5,,,
si,gwp,Direct Premiums,other,,,,41967062.25,53584257.64,59420488.33,64172757.51,75384805.16,88235942.91,82202697.92,90223010.05,101594759.4,91277590.58,,,
sk,gwp,Direct Premiums,motor,,,,437979008.6,595135754.6,613373962.5,605807753.3,750347916,890252926.7,805307786.4,743013024,768223386,696795128.1,,,
sk,gwp,Direct Premiums,transport,,,,1898648.595,2580677.706,2762118.219,4680620.297,5674327.671,7402811.857,4313250.297,,,,,,
sk,gwp,Direct Premiums,freight,,,,1781160.103,2420985.21,2591198.173,4390983.223,5323199.924,6944725.402,4046346.102,,,,,,
sk,gwp,Direct Premiums,property,,,,161857067,198637470.1,196847248.5,210299329.2,253835922.9,311176914.7,316271397.1,289244355.8,322876495.6,294402369.6,,,
sk,gwp,Direct Premiums,liability,,,,26549138.31,33271931.57,45632184.91,51394512.14,66350397.12,82274893.99,72449835.46,75628111.37,77935705.83,75850392.17,,,
sk,gwp,Direct Premiums,a_s,,,,14801008.32,19136797.24,21155274.42,32273325.53,40134888.53,45159461.54,43191248.06,43784696.05,41751270.98,42424795.62,,,
sk,gwp,Direct Premiums,other,,,,31210229.33,34918441.73,36344503.46,43907909.97,57787746.48,76394755.77,98921890.72,,,,,,
th,gwp,Direct Premiums,motor,742029603.9,720185609.9,807783122.8,1002822323,1171456902,1203331426,1503230837,1779013867,1925127159,1908358299,2354822807,2730249409,3343613177,3855444029,,
th,gwp,Direct Premiums,transport,22367029.68,6136942.152,84172160.47,55004509.26,68735675.43,60767004.43,51251261.32,41193052.65,46947394.12,25779822.86,59320450.55,53500993.2,54776918.59,45806727.58,,
th,gwp,Direct Premiums,freight,55855921.53,51824297.41,56347586.67,68022587.75,81718634.66,84381247.57,90388898.68,100086722.4,114814325.9,95141782.89,123969614.1,137378088.7,153480709.1,160032522.3,,
th,gwp,Direct Premiums,property,221222538.8,175946020.8,228182496.8,272900627.2,312627433.6,359303635.3,392304202.7,441041741.1,461759006.3,507412594.9,658810536,759769443.1,1102666845,1344516057,,
th,gwp,Direct Premiums,liability,,,,29232908.19,11002297.55,15054450.47,16850546.99,20859764.46,21677913.22,24277391.84,35390444.27,40972056.26,51165727.01,57224887.34,,
th,gwp,Direct Premiums,a_s,62645568.11,64360358.21,74304791.26,93747424.5,120698440.4,160089823.7,197169181.4,271747391,342588493.5,404899152.5,536154448.2,687979919,846406400,956173063.7,,
th,gwp,Direct Premiums,other,109992199.8,222102453.4,206936495,287310571,205023084.5,216864772.7,264171997.4,266713231.5,276158044.7,242590052,179260865.3,188754834,229281437,249837442.1,,
tn,gwp,Direct Premiums,motor,,,,192478140.5,222406535.1,237391834.5,261001859.5,306081516.6,353573624.9,,,424243070,423239250.9,438868482.9,,
tn,gwp,Direct Premiums,transport,,,,42997133.01,45203927.52,44472431.33,48609154.6,52522402.01,57928308.44,,,59473301.01,54414133.63,49530647.62,,
tn,gwp,Direct Premiums,property,,,,94764439.35,103655897.7,115767057,129148588.5,138446866.5,152041526.6,,,152434429,147746451.1,165406402.8,,
tn,gwp,Direct Premiums,pecuniary_loss,,,,3958219.826,5058343.577,4932817.34,5484495.032,5697080.753,7545283.873,,,6954699.625,7114448.374,7011974.456,,
tn,gwp,Direct Premiums,a_s,,,,79630069.43,90969893.22,93338153.11,95039537.2,103562002.2,114720767.7,,,127675669.9,124776232.9,132560352.3,,
tn,gwp,Direct Premiums,other,,,,4423892.746,4496305.402,3853763.547,4057023.722,3902110.105,5111321.333,,,7887343.953,8592143.375,9277495.212,,
tr,gwp,Direct Premiums,motor,,,,,,,,,3774470199,3119680205,3768119222,4039215934,4719156036,5472666855,4852245139,
tr,gwp,Direct Premiums,transport,,,,,,,,,125476177.6,140319979.2,137633929.7,159745225,146417262.6,132933243.4,137701060.5,
tr,gwp,Direct Premiums,freight,,,,,,,,,240426094.5,166734095.1,198691658.1,214041641.1,210401152.9,218480666.2,223362467.2,
tr,gwp,Direct Premiums,property,,,,,,,,,2024711783,1816474641,1978465637,2258824200,2444112602,2895155372,2867186563,
tr,gwp,Direct Premiums,pecuniary_loss,,,,,,,,,31459023.25,28615916.29,32131500.99,37971534.74,51281714.77,68585323.42,75626905.21,
tr,gwp,Direct Premiums,liability,,,,,,,,,179317375.6,162045970.2,217899967.9,230632152.9,233918500,266906353.1,289879366.8,
tr,gwp,Direct Premiums,a_s,,,,,,,,,1406903752,1258099075,1533000550,1586882147,1618623153,1762906782,1812077807,
tr,gwp,Direct Premiums,other,,,,,,,,,57036381.77,65859849.36,85085366.58,115061534.2,107637361.6,125088029.1,119523369.2,
tw,gwp,Direct Premiums,motor,,,,,,,,,,,1663882102,1894357326,2014232292,2165026085,2311950446,
tw,gwp,Direct Premiums,transport,,,,,,,,,,,158876397.6,172807224.1,161693063,144768838.7,138767797.5,
tw,gwp,Direct Premiums,freight,,,,,,,,,,,149045116.3,162113902.4,151687486.2,135810534,130180837.6,
tw,gwp,Direct Premiums,property,,,,,,,,,,,680018358.4,798517117.2,907456336.6,883356440.1,876701410.5,
tw,gwp,Direct Premiums,pecuniary_loss,,,,,,,,,,,38581033.2,37394435.8,35285278.95,33455890.73,36327497.49,
tw,gwp,Direct Premiums,liability,,,,,,,,,,,207503394.8,254940468.4,278567991.7,288909755.2,299183125.3,
tw,gwp,Direct Premiums,a_s,,,,,,,,,,,384514818.2,466242783.9,471134447,492970534.4,509078992.5,
tw,gwp,Direct Premiums,other,,,,,,,,,,,60825953.25,49271071.48,48183821.11,51258724.14,52531603.36,
tz,gwp,Direct Premiums,motor,,,,,,,,,,,57234921.75,61363629.03,74327640.3,86023407.56,,
tz,gwp,Direct Premiums,transport,,,,,,,,,,,7374190.471,8383253.262,10726420.02,19095493.87,,
tz,gwp,Direct Premiums,freight,,,,,,,,,,,6917875.109,7864497.032,10062668.48,17913863.52,,
tz,gwp,Direct Premiums,property,,,,,,,,,,,49281884.36,46620547.58,60950319.31,67247061.5,,
tz,gwp,Direct Premiums,a_s,,,,,,,,,,,55425189.12,63666459.78,66957229.53,63128859.72,,
tz,gwp,Direct Premiums,other,,,,,,,,,,,5127103.014,8420799.013,7866055.615,8039225.644,,
ug,gwp,Direct Premiums,motor,,,,,,,,,26707653.44,27794005.76,29710386.53,32181213.36,35955254.66,38910372.89,41299990.33,
ug,gwp,Direct Premiums,transport,,,,,,,,,4555529.184,4132685.367,4009495.692,4302145.277,4482828.238,4891644.003,5308548.127,
ug,gwp,Direct Premiums,freight,,,,,,,,,4273632.756,3876954.541,3761387.851,4035928.262,4205430.549,4588948.77,4980054.841,
ug,gwp,Direct Premiums,property,,,,,,,,,22887301.72,23250176.77,26510335.35,26815296.94,34858260.27,35375468.19,37750105.98,
ug,gwp,Direct Premiums,pecuniary_loss,,,,,,,,,1947646.22,2093983.775,2640083.342,2351678.414,2355092.704,2757524.162,3645212.26,
ug,gwp,Direct Premiums,liability,,,,,,,,,6223022.209,6320433.96,7952251.522,7336168.156,9200423.501,10550181.93,10657535.73,
ug,gwp,Direct Premiums,a_s,,,,,,,,,7605871.02,8406993.059,9588485.217,9978261.643,11837288.27,26670003.86,31994922,
ug,gwp,Direct Premiums,other,,,,,,,,,13835628.61,13565635.58,15181375.08,16953441.63,22066963.81,12088159.41,11958552.47,
us,gwp,Direct Premiums,motor,,,,,,,,1.90984E+11,1.88193E+11,1.85656E+11,1.87127E+11,1.89846E+11,1.96708E+11,2.06288E+11,2.17452E+11,
us,gwp,Direct Premiums,transport,,,,,,,,10320780957,9793565091,9115340490,8932667941,9308109631,10235553249,11015718012,11851691708,
us,gwp,Direct Premiums,freight,,,,,,,,9682130394,9187538677,8551282658,8379913896,8732123231,9602176581,10334064700,11118308292,
us,gwp,Direct Premiums,property,,,,,,,,1.36747E+11,1.38191E+11,1.39803E+11,1.41421E+11,1.49865E+11,1.56593E+11,1.64798E+11,1.68864E+11,
us,gwp,Direct Premiums,pecuniary_loss,,,,,,,,63775763167,63335520530,55284923653,53512118151,58522069782,61852572446,65205727661,68446000000,
us,gwp,Direct Premiums,liability,,,,,,,,67840779008,59956908250,55819648393,54856004401,55845774485,58784385727,62842014829,66881000000,
us,gwp,Direct Premiums,a_s,,,,,,,,5423855020,5509834769,5296129715,5358051925,5782295322,5855892171,5765139295,5419000000,
ve,gwp,Direct Premiums,motor,,,,,,,,,3838978109,4913255240,5262599727,3812743763,4506801819,5061804969,,
ve,gwp,Direct Premiums,transport,,,,,,,,,93103865.86,84354448.07,83826121.03,94708090.46,105838423.9,141366293.2,,
ve,gwp,Direct Premiums,freight,,,,,,,,,121050302.7,136361434.6,148411739.9,123343203.5,156170202.8,149658798.7,,
ve,gwp,Direct Premiums,property,,,,,,,,,624578481.6,623582207.7,744276776.4,328603637.2,862644672.4,734185440.9,,
ve,gwp,Direct Premiums,pecuniary_loss,,,,,,,,,264468095,258952957.6,267519924.2,243786663.6,359065283.3,389524699.3,,
ve,gwp,Direct Premiums,liability,,,,,,,,,75695388.91,154872380.1,228894094.2,152937980.9,191654931.2,164908437,,
ve,gwp,Direct Premiums,a_s,,,,,,,,,172091755.9,121745691.7,255942010.9,214297738.4,267718582.4,266591707.7,,
ve,gwp,Direct Premiums,other,,,,,,,,,331136469.5,250038658.6,563689752.7,242186057.4,627223128.9,634485717.8,,
vn,gwp,Direct Premiums,motor,,,,,,,,,184141567.5,213144528.8,247855888.6,277782075.6,303310193.7,,,
vn,gwp,Direct Premiums,transport,,,,,,,,,92618060.29,107205739,124664582.5,139716617.9,152556547.6,,,
vn,gwp,Direct Premiums,freight,,,,,,,,,86886849,100571841.2,116950330.4,131070945,143116339,,,
vn,gwp,Direct Premiums,property,,,,,,,,,160295896.9,185543079,215759442.6,241810296.1,264032614.6,,,
vn,gwp,Direct Premiums,pecuniary_loss,,,,,,,,,1324759.478,1533413.876,1783135.889,1998432.199,2182087.724,,,
vn,gwp,Direct Premiums,liability,,,,,,,,,15234734,17634259.58,20506062.72,22981970.29,25094008.83,,,
vn,gwp,Direct Premiums,a_s,,,,,,,,,115916454.3,134173714.2,156024390.3,174862817.4,190932675.9,,,
vn,gwp,Direct Premiums,other,,,,,,,,,5961417.652,6900362.443,8024111.5,8992944.895,9819394.759,,,
za,gwp,Direct Premiums,motor,,,,,,2638601528,2872917803,3252903225,3074153200,3344302966,4117806789,4558547520,4538914339,4073594475,3871534746,
za,gwp,Direct Premiums,transport,,,,,,94739780.28,101330090.2,125111110.5,119650784,128156172,148320959.4,162075403.3,149268910.3,150614759.7,147271155.3,
za,gwp,Direct Premiums,freight,,,,,,88877276.82,95059777.98,117369227.2,112246786.1,120225860.1,139142849.3,152046167.3,140032140.9,141294709,138158007.1,
za,gwp,Direct Premiums,property,,,,,,2570092563,2749168126,3037057088,2929290292,3105249855,3729558460,4190459700,4003377124,3658949573,3522327279,
za,gwp,Direct Premiums,pecuniary_loss,,,,,,204377659.1,190872081.4,182343189.8,208452181.8,191534628.3,245675091.9,299378607.9,260448782.2,308303924.4,232157421.8,
za,gwp,Direct Premiums,liability,,,,,,289945585.5,262131163.3,357775913.5,355589278.6,355403149,444950309.6,498456334.2,490339849.4,409227435.2,453603336.5,
za,gwp,Direct Premiums,a_s,,,,,,256354716,343816936.1,400189896.6,459241918.3,461968629,595082498.3,660939406.7,629191919.7,643777202.3,581311325.5,
za,gwp,Direct Premiums,other,,,,,,1033873422,976182768.3,771739772.1,430145202.1,445662932,487316719.8,416259588.8,394075166.2,399610438.4,305294962.2,
br,gwp,Direct Premiums,pecuniary_loss,,,,,,,,,974623686.4,1104571074,1385435711,1910926448,1892830360,2153236728,2365424007,1993378750
br,gwp,Direct Premiums,motor,,,,,,,,,10033883470,10053176429,13038942272,14869609443,14649429696,15753719642,17112823050,12437104377
br,gwp,Direct Premiums,property,,,,,,,,,3522328426,3700658138,4916345373,6098022463,5674531772,6099593027,6316880011,4508387160
br,gwp,Direct Premiums,life,,,,,,,,,15612770949,19360149705,26262712372,32161112308,36365333047,32187778893,5572609862,4108879430
br,gwp,Direct Premiums,a_s,,,,,,,,,1110667503,1271445433,1678459510,2581839463,2433491621,2479537496,2369785312,1708496734
br,gwp,Direct Premiums,liability,,,,,,,,,298147795.5,316807873.1,425864873.9,552462323.8,549834004.5,572675776,578460125.5,443654779.7
br,gwp,Direct Premiums,freight,,,,,,,,,946674290.4,844023592.7,1118796857,1329900677,1193099480,1166528887,1087949932,741194780.5
br,gwp,Direct Premiums,other,,,,,,,,,1177706360,1421356538,2021023141,2683783181,2986286841,3295730881,3410466867,2474510228
br,gwp,Direct Premiums,transport,,,,,,,,,339426398.3,387944227.5,419684141,589723563,569577368.9,670569193,614827000.5,419064005
